"Category","Series 1","Active Power","Hashrate","Heat Index","Operational"
Mon Nov 01 2021 21:35:00 GMT-0500 (CDT),,109.26279310344827,1554.1081981011992,64.09,21056
Mon Nov 01 2021 21:40:00 GMT-0500 (CDT),,109.205,1559.6724090940183,63.93,21054
Mon Nov 01 2021 21:45:00 GMT-0500 (CDT),,109.24986666666668,1565.911161291901,63.5,21059
Mon Nov 01 2021 21:50:00 GMT-0500 (CDT),,109.24821666666666,1569.5080209496707,63.48,21055
Mon Nov 01 2021 21:55:00 GMT-0500 (CDT),,109.27,1573.440233994051,63.21,21055
Mon Nov 01 2021 22:00:00 GMT-0500 (CDT),,109.23258333333334,1575.244886375911,63.03,21053
Mon Nov 01 2021 22:05:00 GMT-0500 (CDT),,109.20833333333333,1574.1463851422022,63.03,21056
Mon Nov 01 2021 22:10:00 GMT-0500 (CDT),,109.26761666666667,1575.6680154796973,63.03,21055
Mon Nov 01 2021 22:15:00 GMT-0500 (CDT),,109.17168333333333,1577.0099678986276,63.14,21051
Mon Nov 01 2021 22:20:00 GMT-0500 (CDT),,109.26055,1577.8369393578578,63.14,21056
Mon Nov 01 2021 22:25:00 GMT-0500 (CDT),,109.16338983050848,1578.5218288270582,63.07,21051
Mon Nov 01 2021 22:30:00 GMT-0500 (CDT),,109.17538333333333,1579.0443034674004,62.73,21055
Mon Nov 01 2021 22:35:00 GMT-0500 (CDT),,109.1294,1579.4832691986803,62.71,21057
Mon Nov 01 2021 22:40:00 GMT-0500 (CDT),,109.18743333333333,1579.8396564468808,62.58,21056
Mon Nov 01 2021 22:45:00 GMT-0500 (CDT),,109.12665,1580.141860605719,62.38,21056
Mon Nov 01 2021 22:50:00 GMT-0500 (CDT),,109.15264406779661,1578.2596182742914,62.31,21049
Mon Nov 01 2021 22:55:00 GMT-0500 (CDT),,109.17021666666666,1578.4923612154212,62.26,21055
Mon Nov 01 2021 23:00:00 GMT-0500 (CDT),,109.26573333333334,1579.2298842668897,,21052
Mon Nov 01 2021 23:05:00 GMT-0500 (CDT),,109.49116666666667,1573.60936575706,,21049
Mon Nov 01 2021 23:10:00 GMT-0500 (CDT),,109.51655000000001,1550.5867308321422,,21049
Mon Nov 01 2021 23:15:00 GMT-0500 (CDT),,109.47445,1542.1300172766312,,21051
Mon Nov 01 2021 23:20:00 GMT-0500 (CDT),,109.50128333333333,1541.0847447004587,,21050
Mon Nov 01 2021 23:25:00 GMT-0500 (CDT),,109.56793333333333,1545.4473567162213,61.88,21047
Mon Nov 01 2021 23:30:00 GMT-0500 (CDT),,109.6405,1546.4561274562855,62.13,21050
Mon Nov 01 2021 23:35:00 GMT-0500 (CDT),,109.6829,1555.418731126519,62.13,21039
Mon Nov 01 2021 23:40:00 GMT-0500 (CDT),,109.64605,1566.4425513819829,62.01,21045
Mon Nov 01 2021 23:45:00 GMT-0500 (CDT),,109.62427586206897,1571.5448735285963,61.75,21043
Mon Nov 01 2021 23:50:00 GMT-0500 (CDT),,109.59289655172414,1575.6344355210704,61.83,21051
Mon Nov 01 2021 23:55:00 GMT-0500 (CDT),,109.55756666666666,1578.4195802293202,61.65,21049
Tue Nov 02 2021 00:00:00 GMT-0500 (CDT),,109.49346666666666,1580.3623342053418,61.79,21051
Tue Nov 02 2021 00:05:00 GMT-0500 (CDT),,109.28558333333334,1576.8442837399884,61.79,21047
Tue Nov 02 2021 00:10:00 GMT-0500 (CDT),,108.50183333333332,1578.3463371843186,61.77,21045
Tue Nov 02 2021 00:15:00 GMT-0500 (CDT),,109.50233333333334,1533.1651350121508,61.65,20960
Tue Nov 02 2021 00:20:00 GMT-0500 (CDT),,109.70975,1544.0785125536602,61.38,21043
Tue Nov 02 2021 00:25:00 GMT-0500 (CDT),,109.65691666666666,1556.86742933152,61.34,21045
Tue Nov 02 2021 00:30:00 GMT-0500 (CDT),,109.73183050847457,1567.8208543720311,61.48,21044
Tue Nov 02 2021 00:35:00 GMT-0500 (CDT),,109.72195,1570.4852614925526,61.48,21042
Tue Nov 02 2021 00:40:00 GMT-0500 (CDT),,109.71786666666667,1574.9639617286048,61.86,21047
Tue Nov 02 2021 00:45:00 GMT-0500 (CDT),,109.79580000000001,1572.670712104698,61.7,21033
Tue Nov 02 2021 00:50:00 GMT-0500 (CDT),,109.78181666666667,1574.0436306121205,61.23,21047
Tue Nov 02 2021 00:55:00 GMT-0500 (CDT),,109.82288333333334,1577.0459785420562,61.18,21038
Tue Nov 02 2021 01:00:00 GMT-0500 (CDT),,109.76353333333333,1579.0713843073295,61.48,21049
Tue Nov 02 2021 01:05:00 GMT-0500 (CDT),,109.90528333333333,1579.204486990865,61.48,21047
Tue Nov 02 2021 01:10:00 GMT-0500 (CDT),,110.00908333333334,1561.751573215647,61.45,21030
Tue Nov 02 2021 01:15:00 GMT-0500 (CDT),,110.23785,1562.6442237661397,61.11,21037
Tue Nov 02 2021 01:20:00 GMT-0500 (CDT),,110.30495,1569.901662654353,61.03,21042
Tue Nov 02 2021 01:25:00 GMT-0500 (CDT),,110.35288333333332,1577.0835774797033,60.64,21046
Tue Nov 02 2021 01:30:00 GMT-0500 (CDT),,110.3751,1579.9165291228815,60.84,21044
Tue Nov 02 2021 01:35:00 GMT-0500 (CDT),,110.37554237288136,1580.4367555983372,60.82,21042
Tue Nov 02 2021 01:40:00 GMT-0500 (CDT),,110.32618333333333,1581.5491670520107,60.84,21042
Tue Nov 02 2021 01:45:00 GMT-0500 (CDT),,110.2895593220339,1582.7962195358682,60.8,21044
Tue Nov 02 2021 01:50:00 GMT-0500 (CDT),,110.17731666666667,1583.217890066245,60.55,21042
Tue Nov 02 2021 01:55:00 GMT-0500 (CDT),,110.04456666666667,1583.9675628535488,60.6,21043
Tue Nov 02 2021 02:00:00 GMT-0500 (CDT),,110.15934999999999,1584.0643847963408,60.46,21041
Tue Nov 02 2021 02:05:00 GMT-0500 (CDT),,110.44063333333334,1579.5568982039813,60.1,21043
Tue Nov 02 2021 02:10:00 GMT-0500 (CDT),,110.37316666666668,1581.0926847578942,60.1,21049
Tue Nov 02 2021 02:15:00 GMT-0500 (CDT),,110.3034,1583.1166127243616,60.13,21042
Tue Nov 02 2021 02:20:00 GMT-0500 (CDT),,110.50468333333333,1583.5755635569699,60.03,21042
Tue Nov 02 2021 02:25:00 GMT-0500 (CDT),,110.5472,1578.0767641533798,59.77,21043
Tue Nov 02 2021 02:30:00 GMT-0500 (CDT),,110.60338333333334,1579.390188475711,59.74,21045
Tue Nov 02 2021 02:35:00 GMT-0500 (CDT),,110.63505084745762,1581.0559683696092,59.72,21041
Tue Nov 02 2021 02:40:00 GMT-0500 (CDT),,110.59986666666667,1583.2145347849594,59.74,21036
Tue Nov 02 2021 02:45:00 GMT-0500 (CDT),,110.65991666666667,1583.6584671084606,59.58,21039
Tue Nov 02 2021 02:50:00 GMT-0500 (CDT),,110.64913333333334,1584.427697869006,59.43,21036
Tue Nov 02 2021 02:55:00 GMT-0500 (CDT),,110.6862372881356,1585.0948429710909,59.47,21040
Tue Nov 02 2021 03:00:00 GMT-0500 (CDT),,110.65195,1585.0089529724644,59.09,21042
Tue Nov 02 2021 03:05:00 GMT-0500 (CDT),,110.5155,1580.4206155438944,59.09,21040
Tue Nov 02 2021 03:10:00 GMT-0500 (CDT),,110.9224,1530.077795804265,59.09,21023
Tue Nov 02 2021 03:15:00 GMT-0500 (CDT),,111.38226666666668,1543.4309977164407,58.93,21041
Tue Nov 02 2021 03:20:00 GMT-0500 (CDT),,111.3029,1563.1356121338474,59.2,21043
Tue Nov 02 2021 03:25:00 GMT-0500 (CDT),,111.40681666666667,1573.425205217104,59.27,21041
Tue Nov 02 2021 03:30:00 GMT-0500 (CDT),,111.38096666666667,1577.4576807954986,59.27,21043
Tue Nov 02 2021 03:35:00 GMT-0500 (CDT),,111.1555,1580.1519152197757,59.2,21042
Tue Nov 02 2021 03:40:00 GMT-0500 (CDT),,111.08798305084746,1583.7854759897612,58.77,21044
Tue Nov 02 2021 03:45:00 GMT-0500 (CDT),,111.03195000000001,1584.9288002123933,59.02,21040
Tue Nov 02 2021 03:50:00 GMT-0500 (CDT),,111.06027118644069,1585.9717768821504,59,21041
Tue Nov 02 2021 03:55:00 GMT-0500 (CDT),,111.14425,1586.6238213941974,58.95,21045
Tue Nov 02 2021 04:00:00 GMT-0500 (CDT),,111.03778333333334,1586.3964982941861,58.68,21039
Tue Nov 02 2021 04:05:00 GMT-0500 (CDT),,110.90798333333333,1580.6068449262848,58.98,21036
Tue Nov 02 2021 04:10:00 GMT-0500 (CDT),,111.2457,1572.3090440600486,58.98,21041
Tue Nov 02 2021 04:15:00 GMT-0500 (CDT),,111.34196666666666,1577.3484910241882,58.96,21041
Tue Nov 02 2021 04:20:00 GMT-0500 (CDT),,111.36956666666667,1582.305741187471,59,21045
Tue Nov 02 2021 04:25:00 GMT-0500 (CDT),,111.31396666666666,1584.86881528266,58.96,21043
Tue Nov 02 2021 04:30:00 GMT-0500 (CDT),,111.24046666666666,1585.6961098652403,58.41,21047
Tue Nov 02 2021 04:35:00 GMT-0500 (CDT),,111.2174,1586.3012485029528,58.5,21042
Tue Nov 02 2021 04:40:00 GMT-0500 (CDT),,111.25163333333333,1586.8357992946428,58.17,21040
Tue Nov 02 2021 04:45:00 GMT-0500 (CDT),,111.23511666666667,1586.7975802068518,58.15,21043
Tue Nov 02 2021 04:50:00 GMT-0500 (CDT),,111.27915789473684,1586.6425293961213,58.14,21041
Tue Nov 02 2021 04:55:00 GMT-0500 (CDT),,111.30456666666667,1586.993655969012,58.14,21043
Tue Nov 02 2021 05:00:00 GMT-0500 (CDT),,111.34176666666667,1586.9270206009123,58.01,21040
Tue Nov 02 2021 05:05:00 GMT-0500 (CDT),,111.42195,,58.05,
Tue Nov 02 2021 05:10:00 GMT-0500 (CDT),,111.43646666666667,1570.852097167083,58.05,21040
Tue Nov 02 2021 05:15:00 GMT-0500 (CDT),,111.47578333333334,1571.1671670790413,58.26,21038
Tue Nov 02 2021 05:20:00 GMT-0500 (CDT),,111.31906666666667,1576.4205990130397,58.69,21042
Tue Nov 02 2021 05:25:00 GMT-0500 (CDT),,111.2416,1581.3228106127929,58.69,21039
Tue Nov 02 2021 05:30:00 GMT-0500 (CDT),,111.17063333333334,1579.8870389191131,58.73,21038
Tue Nov 02 2021 05:35:00 GMT-0500 (CDT),,110.39601666666667,1582.4673026786775,58.75,21035
Tue Nov 02 2021 05:40:00 GMT-0500 (CDT),,110.70644999999999,1553.1316491152372,58.08,21035
Tue Nov 02 2021 05:45:00 GMT-0500 (CDT),,110.70301666666667,1553.0012843866189,58.19,21034
Tue Nov 02 2021 05:50:00 GMT-0500 (CDT),,110.75033333333334,1562.4514496804873,58.19,21035
Tue Nov 02 2021 05:55:00 GMT-0500 (CDT),,110.84963333333333,1567.878682827229,58.24,21041
Tue Nov 02 2021 06:00:00 GMT-0500 (CDT),,110.88105084745763,1572.1567324486223,57.88,21040
Tue Nov 02 2021 06:05:00 GMT-0500 (CDT),,110.9105593220339,1571.8874762239395,57.88,21038
Tue Nov 02 2021 06:10:00 GMT-0500 (CDT),,111.00218333333333,1576.162699430874,57.88,21042
Tue Nov 02 2021 06:15:00 GMT-0500 (CDT),,111.02244999999999,1579.3681217711814,58.14,21043
Tue Nov 02 2021 06:20:00 GMT-0500 (CDT),,111.02935593220339,1578.2058935309108,58.21,21044
Tue Nov 02 2021 06:25:00 GMT-0500 (CDT),,111.093,1579.0306557702877,58.26,21049
Tue Nov 02 2021 06:30:00 GMT-0500 (CDT),,111.18163333333334,1579.8927220743901,57.85,21050
Tue Nov 02 2021 06:35:00 GMT-0500 (CDT),,111.214,1580.2806395231164,57.83,21054
Tue Nov 02 2021 06:40:00 GMT-0500 (CDT),,111.32131666666668,1583.0524134262696,57.87,21047
Tue Nov 02 2021 06:45:00 GMT-0500 (CDT),,111.32516666666668,1580.8935216414973,57.65,21040
Tue Nov 02 2021 06:50:00 GMT-0500 (CDT),,111.3947,1582.6296188220463,57.58,21040
Tue Nov 02 2021 06:55:00 GMT-0500 (CDT),,111.42281666666668,1580.2628731956916,57.58,21036
Tue Nov 02 2021 07:00:00 GMT-0500 (CDT),,111.43521666666668,1582.9548993504293,57.67,21038
Tue Nov 02 2021 07:05:00 GMT-0500 (CDT),,111.50871666666667,1583.606016641978,57.67,21044
Tue Nov 02 2021 07:10:00 GMT-0500 (CDT),,111.51833333333335,1580.2449570769236,57.52,21035
Tue Nov 02 2021 07:15:00 GMT-0500 (CDT),,111.42705000000001,1582.5914277437785,57.45,21040
Tue Nov 02 2021 07:20:00 GMT-0500 (CDT),,111.50746666666667,1584.4237599906332,57.4,21041
Tue Nov 02 2021 07:25:00 GMT-0500 (CDT),,111.50089830508475,1586.4095589233511,57.42,21042
Tue Nov 02 2021 07:30:00 GMT-0500 (CDT),,111.46193333333333,1586.998001369212,57.6,21041
Tue Nov 02 2021 07:35:00 GMT-0500 (CDT),,111.41293333333333,1587.2345230424708,57.58,21038
Tue Nov 02 2021 07:40:00 GMT-0500 (CDT),,111.45488333333333,1587.9325544167712,57.78,21043
Tue Nov 02 2021 07:45:00 GMT-0500 (CDT),,111.2975,1587.7425166202588,57.79,21035
Tue Nov 02 2021 07:50:00 GMT-0500 (CDT),,111.34428333333334,1582.5430412381334,57.81,21002
Tue Nov 02 2021 07:55:00 GMT-0500 (CDT),,111.28471186440677,1584.125544500269,57.83,21040
Tue Nov 02 2021 08:00:00 GMT-0500 (CDT),,111.17608474576271,1586.7919648140876,58.26,21043
Tue Nov 02 2021 08:05:00 GMT-0500 (CDT),,111.09768333333334,1587.0883605372803,58.57,21039
Tue Nov 02 2021 08:10:00 GMT-0500 (CDT),,111.11353333333334,1587.39089396621,58.55,21042
Tue Nov 02 2021 08:15:00 GMT-0500 (CDT),,111.08425000000001,1587.9341832331652,58.68,21045
Tue Nov 02 2021 08:20:00 GMT-0500 (CDT),,111.15561666666667,1587.9546846704775,58.8,21041
Tue Nov 02 2021 08:25:00 GMT-0500 (CDT),,111.22551666666666,1588.2366628463249,58.96,21037
Tue Nov 02 2021 08:30:00 GMT-0500 (CDT),,111.17911666666667,1588.3182735727144,59.74,21040
Tue Nov 02 2021 08:35:00 GMT-0500 (CDT),,111.19705,1585.3340718150598,59.67,21046
Tue Nov 02 2021 08:40:00 GMT-0500 (CDT),,111.16235,1585.0460464751504,59.95,21040
Tue Nov 02 2021 08:45:00 GMT-0500 (CDT),,111.13185,1585.7498406519042,59.79,21040
Tue Nov 02 2021 08:50:00 GMT-0500 (CDT),,111.16703333333334,1586.4716990324282,60.21,21033
Tue Nov 02 2021 08:55:00 GMT-0500 (CDT),,111.16667796610169,1587.403536008551,60.22,21040
Tue Nov 02 2021 09:00:00 GMT-0500 (CDT),,111.09598333333334,1587.9152351247633,60.15,21033
Tue Nov 02 2021 09:05:00 GMT-0500 (CDT),,111.30538333333334,1588.1009713923195,60.24,21037
Tue Nov 02 2021 09:10:00 GMT-0500 (CDT),,111.33121666666668,1581.820497270592,60.28,21039
Tue Nov 02 2021 09:15:00 GMT-0500 (CDT),,111.3589,1582.2282895550397,60.15,21037
Tue Nov 02 2021 09:20:00 GMT-0500 (CDT),,111.21763333333334,1584.388360125564,60.44,21037
Tue Nov 02 2021 09:25:00 GMT-0500 (CDT),,110.3145,1575.4474991506997,60.53,20986
Tue Nov 02 2021 09:30:00 GMT-0500 (CDT),,110.7672,1523.8185142526593,61.32,21028
Tue Nov 02 2021 09:35:00 GMT-0500 (CDT),,110.72293333333333,1533.0222940187,61.41,21036
Tue Nov 02 2021 09:40:00 GMT-0500 (CDT),,110.83833333333334,1545.9691015241158,61.7,21038
Tue Nov 02 2021 09:45:00 GMT-0500 (CDT),,111.11146666666667,1549.7432170048426,62.4,21036
Tue Nov 02 2021 09:50:00 GMT-0500 (CDT),,111.15863333333333,1563.706768034789,62.33,21033
Tue Nov 02 2021 09:55:00 GMT-0500 (CDT),,111.13918333333335,1570.0335270697003,62.38,21039
Tue Nov 02 2021 10:00:00 GMT-0500 (CDT),,111.23401694915253,1575.1475993056195,62.83,21041
Tue Nov 02 2021 10:05:00 GMT-0500 (CDT),,111.16943333333333,1575.0919040908495,63.14,21040
Tue Nov 02 2021 10:10:00 GMT-0500 (CDT),,111.26686666666666,1579.4366277824413,63.16,21043
Tue Nov 02 2021 10:15:00 GMT-0500 (CDT),,111.29098333333333,1582.1906948637597,63.72,21038
Tue Nov 02 2021 10:20:00 GMT-0500 (CDT),,111.23283333333333,1582.444567527883,63.68,21042
Tue Nov 02 2021 10:25:00 GMT-0500 (CDT),,111.45068333333333,1582.7317855032209,63.54,21039
Tue Nov 02 2021 10:30:00 GMT-0500 (CDT),,111.50845762711864,1578.57817833224,64.27,21041
Tue Nov 02 2021 10:35:00 GMT-0500 (CDT),,111.47936666666666,1575.0773063943675,64.6,21043
Tue Nov 02 2021 10:40:00 GMT-0500 (CDT),,111.61436666666667,1575.4917966554085,64.51,21024
Tue Nov 02 2021 10:45:00 GMT-0500 (CDT),,111.711,1578.9762083857038,65.98,21024
Tue Nov 02 2021 10:50:00 GMT-0500 (CDT),,111.61795000000001,1582.5748010623677,66.2,21025
Tue Nov 02 2021 10:55:00 GMT-0500 (CDT),,111.58803333333334,1581.5183644471108,66.49,21023
Tue Nov 02 2021 11:00:00 GMT-0500 (CDT),,111.6242,1583.564600660542,66.99,21025
Tue Nov 02 2021 11:05:00 GMT-0500 (CDT),,111.7003559322034,1583.8837088209527,66.99,21026
Tue Nov 02 2021 11:10:00 GMT-0500 (CDT),,111.68603333333334,1584.7148759332295,67.06,21028
Tue Nov 02 2021 11:15:00 GMT-0500 (CDT),,111.74578333333334,1578.5293832672585,66.61,21023
Tue Nov 02 2021 11:20:00 GMT-0500 (CDT),,111.88286666666666,1573.0669999978202,67.05,21020
Tue Nov 02 2021 11:25:00 GMT-0500 (CDT),,111.80138333333335,1572.0055934082307,67.41,21023
Tue Nov 02 2021 11:30:00 GMT-0500 (CDT),,111.91445762711865,1575.9934467483292,68.61,21021
Tue Nov 02 2021 11:35:00 GMT-0500 (CDT),,111.99166666666666,1579.6192249021287,69.04,21044
Tue Nov 02 2021 11:40:00 GMT-0500 (CDT),,111.97737288135593,1583.5260021627234,69.82,21047
Tue Nov 02 2021 11:45:00 GMT-0500 (CDT),,111.94226666666667,1575.9754055591188,70.11,21041
Tue Nov 02 2021 11:50:00 GMT-0500 (CDT),,112.22388333333333,1569.446220579412,70.32,21040
Tue Nov 02 2021 11:55:00 GMT-0500 (CDT),,112.01413333333333,1574.14235935926,70.56,21044
Tue Nov 02 2021 12:00:00 GMT-0500 (CDT),,112.20178333333334,1581.859557808401,70.63,21050
Tue Nov 02 2021 12:05:00 GMT-0500 (CDT),,111.80199999999999,1582.6115817941918,70.79,21045
Tue Nov 02 2021 12:10:00 GMT-0500 (CDT),,111.65451666666667,1585.0422375969542,70.79,21055
Tue Nov 02 2021 12:15:00 GMT-0500 (CDT),,111.48206666666667,1584.3130124967438,71.1,21053
Tue Nov 02 2021 12:20:00 GMT-0500 (CDT),,111.16951666666667,1585.4365704174113,71.69,21052
Tue Nov 02 2021 12:25:00 GMT-0500 (CDT),,111.21133333333334,1586.6375508530539,71.49,21054
Tue Nov 02 2021 12:30:00 GMT-0500 (CDT),,110.85560000000001,1580.8934533123575,72.48,21052
Tue Nov 02 2021 12:35:00 GMT-0500 (CDT),,110.848,1582.132810906659,72.63,21047
Tue Nov 02 2021 12:40:00 GMT-0500 (CDT),,110.82628333333334,1583.6102656174965,72.46,21048
Tue Nov 02 2021 12:45:00 GMT-0500 (CDT),,109.92337931034484,1585.902328475182,72.84,21047
Tue Nov 02 2021 12:50:00 GMT-0500 (CDT),,109.0382,1517.0422033753912,73.02,20395
Tue Nov 02 2021 12:55:00 GMT-0500 (CDT),,108.84626666666666,1503.2410035563507,73.18,21053
Tue Nov 02 2021 13:00:00 GMT-0500 (CDT),,109.08829999999999,1513.8631006048242,73,21047
Tue Nov 02 2021 13:05:00 GMT-0500 (CDT),,109.47395,1509.4173452817972,73.04,21045
Tue Nov 02 2021 13:10:00 GMT-0500 (CDT),,109.54246666666667,1509.6760834782515,73.22,21050
Tue Nov 02 2021 13:15:00 GMT-0500 (CDT),,110.00093220338984,1518.7021801979229,73.63,21053
Tue Nov 02 2021 13:20:00 GMT-0500 (CDT),,110.09058333333334,1531.1297336182297,73.67,21047
Tue Nov 02 2021 13:25:00 GMT-0500 (CDT),,110.16728333333334,1543.4179171591588,73.98,21054
Tue Nov 02 2021 13:30:00 GMT-0500 (CDT),,109.58335000000001,1549.2504821434704,73.98,21046
Tue Nov 02 2021 13:35:00 GMT-0500 (CDT),,110.28871186440679,1508.1355978541192,74.08,20760
Tue Nov 02 2021 13:40:00 GMT-0500 (CDT),,110.47051666666667,1528.1787032043915,73.89,21048
Tue Nov 02 2021 13:45:00 GMT-0500 (CDT),,110.37263333333334,1552.5959406815898,74.64,21049
Tue Nov 02 2021 13:50:00 GMT-0500 (CDT),,110.56036666666667,1547.9923733426895,74.7,21044
Tue Nov 02 2021 13:55:00 GMT-0500 (CDT),,110.62910000000001,1548.8101320199503,74.71,21052
Tue Nov 02 2021 14:00:00 GMT-0500 (CDT),,110.89963333333334,1560.8185509387922,74.64,21046
Tue Nov 02 2021 14:05:00 GMT-0500 (CDT),,110.84795000000001,1562.0787736444324,74.43,21050
Tue Nov 02 2021 14:10:00 GMT-0500 (CDT),,111.02347457627118,1561.8706691044604,74.43,21046
Tue Nov 02 2021 14:15:00 GMT-0500 (CDT),,111.0797627118644,1556.4518464918565,74.52,21055
Tue Nov 02 2021 14:20:00 GMT-0500 (CDT),,111.15506666666667,1565.3670686049306,74.52,21049
Tue Nov 02 2021 14:25:00 GMT-0500 (CDT),,111.21085,1572.7357775021092,74.5,21049
Tue Nov 02 2021 14:30:00 GMT-0500 (CDT),,111.13453333333334,1578.714445671268,74.39,21048
Tue Nov 02 2021 14:35:00 GMT-0500 (CDT),,111.30853333333333,1579.1630113670608,74.61,21048
Tue Nov 02 2021 14:40:00 GMT-0500 (CDT),,111.17176666666667,1581.1727215678422,74.64,21046
Tue Nov 02 2021 14:45:00 GMT-0500 (CDT),,111.12601666666667,1581.7836109867412,74.84,21042
Tue Nov 02 2021 14:50:00 GMT-0500 (CDT),,111.08028333333333,1582.4838911331503,74.91,21049
Tue Nov 02 2021 14:55:00 GMT-0500 (CDT),,111.25115000000001,1583.0751171623092,74.93,21048
Tue Nov 02 2021 15:00:00 GMT-0500 (CDT),,110.58365,1583.7064385569527,75,21051
Tue Nov 02 2021 15:05:00 GMT-0500 (CDT),,110.26408333333333,1541.2164682660482,75.04,20699
Tue Nov 02 2021 15:10:00 GMT-0500 (CDT),,109.27953333333333,1537.3237526143198,75.04,21049
Tue Nov 02 2021 15:15:00 GMT-0500 (CDT),,109.79893333333334,1406.8952350792963,75.06,20928
Tue Nov 02 2021 15:20:00 GMT-0500 (CDT),,110.17201666666666,1412.6596588176099,75.16,21032
Tue Nov 02 2021 15:25:00 GMT-0500 (CDT),,110.29766666666667,1457.6316187445502,75.06,21017
Tue Nov 02 2021 15:30:00 GMT-0500 (CDT),,110.37036666666667,1491.3596229823802,75.29,21049
Tue Nov 02 2021 15:35:00 GMT-0500 (CDT),,110.36,1502.7184319617909,75.27,21038
Tue Nov 02 2021 15:40:00 GMT-0500 (CDT),,110.39868333333334,1525.6561208357539,75.27,21043
Tue Nov 02 2021 15:45:00 GMT-0500 (CDT),,110.51371666666667,1542.2748598676706,75.54,21044
Tue Nov 02 2021 15:50:00 GMT-0500 (CDT),,110.53711666666666,1544.0399607590718,75.67,21046
Tue Nov 02 2021 15:55:00 GMT-0500 (CDT),,110.58747457627119,1544.6005129229002,75.72,21048
Tue Nov 02 2021 16:00:00 GMT-0500 (CDT),,110.65071666666668,1553.3269378357534,76.1,21045
Tue Nov 02 2021 16:05:00 GMT-0500 (CDT),,110.63773333333333,1559.5497171418674,76.1,21043
Tue Nov 02 2021 16:10:00 GMT-0500 (CDT),,110.60979999999999,1559.2346074948816,76.1,21050
Tue Nov 02 2021 16:15:00 GMT-0500 (CDT),,110.60413333333334,1555.796707056603,76.1,21042
Tue Nov 02 2021 16:20:00 GMT-0500 (CDT),,110.62768333333334,1561.2044971934472,76.15,21042
Tue Nov 02 2021 16:25:00 GMT-0500 (CDT),,110.75661666666666,1566.5749169931014,76.23,21047
Tue Nov 02 2021 16:30:00 GMT-0500 (CDT),,110.72433333333333,1564.78607922137,76.46,21046
Tue Nov 02 2021 16:35:00 GMT-0500 (CDT),,110.79625000000001,1567.6039170944296,76.64,21047
Tue Nov 02 2021 16:40:00 GMT-0500 (CDT),,110.78118333333333,1564.81704938457,76.69,21049
Tue Nov 02 2021 16:45:00 GMT-0500 (CDT),,110.94822033898305,1568.4752451427412,76.51,21046
Tue Nov 02 2021 16:50:00 GMT-0500 (CDT),,110.97205000000001,1570.5241036850928,76.42,21043
Tue Nov 02 2021 16:55:00 GMT-0500 (CDT),,110.74495,1572.44095498388,76.39,21041
Tue Nov 02 2021 17:00:00 GMT-0500 (CDT),,110.9547966101695,1573.3078668651183,76.75,21045
Tue Nov 02 2021 17:05:00 GMT-0500 (CDT),,110.97025000000001,1565.9392342249482,76.73,21046
Tue Nov 02 2021 17:10:00 GMT-0500 (CDT),,110.91888333333333,1540.4820922745369,76.73,21045
Tue Nov 02 2021 17:15:00 GMT-0500 (CDT),,110.55850000000001,1549.6022378521368,76.06,21038
Tue Nov 02 2021 17:20:00 GMT-0500 (CDT),,110.50818333333333,1558.137505761074,75.97,21042
Tue Nov 02 2021 17:25:00 GMT-0500 (CDT),,110.58948333333335,1564.765637173461,75.6,21036
Tue Nov 02 2021 17:30:00 GMT-0500 (CDT),,110.4726779661017,1567.7246867947006,75.74,21041
Tue Nov 02 2021 17:35:00 GMT-0500 (CDT),,110.48262068965518,1562.2999767796084,75.7,21040
Tue Nov 02 2021 17:40:00 GMT-0500 (CDT),,110.32841379310345,1561.66661103622,75.67,21042
Tue Nov 02 2021 17:45:00 GMT-0500 (CDT),,110.58398333333334,1548.4230817434282,75.33,21031
Tue Nov 02 2021 17:50:00 GMT-0500 (CDT),,110.5197,1554.9787573034596,74.98,21032
Tue Nov 02 2021 17:55:00 GMT-0500 (CDT),,110.51428333333334,1564.6332978506878,74.8,21033
Tue Nov 02 2021 18:00:00 GMT-0500 (CDT),,110.34323333333333,1566.5534470046198,74.41,21035
Tue Nov 02 2021 18:05:00 GMT-0500 (CDT),,110.27950000000001,1557.9103592135693,74.39,21032
Tue Nov 02 2021 18:10:00 GMT-0500 (CDT),,110.14228333333334,,74.39,
Tue Nov 02 2021 18:15:00 GMT-0500 (CDT),,109.93011666666666,1561.8558539702483,74.08,21040
Tue Nov 02 2021 18:20:00 GMT-0500 (CDT),,109.83542372881355,1555.7828111663384,73.74,21029
Tue Nov 02 2021 18:25:00 GMT-0500 (CDT),,109.94845000000001,1555.0030551020795,73.69,21039
Tue Nov 02 2021 18:30:00 GMT-0500 (CDT),,109.97701666666667,1556.25470103194,72.39,21033
Tue Nov 02 2021 18:35:00 GMT-0500 (CDT),,109.9977,1557.740977704988,72.36,21034
